Name,Country,ID
can u spell to,Sweden,1631
Russia,Russia,387
Mushkin|Xp3,France,1135
Extension,Denmark,1384
IXL,United States,886
Letalis.Gaming,Sweden,636
QlimaX,Sweden,1632
Whos your daddy?,Denmark,140
MordoKuli,Denmark,388
PGS|LUq,Poland,1136
YGOP,Sweden,1883
eXploit,United States,887
mixBaronerne,Denmark,1385
Maximum experience,Sweden,637
aff.gaming,Sweden,1633
GameHell,Denmark,141
Ins Gaming,Denmark,389
kvicken,Sweden,1137
Acquired Reaction,United States,888
BETA,Denmark,1386
Exanimus,Sweden,1884
Me-Ladies,Netherlands,638
cervix,Denmark,142
Homelake,Sweden,1634
Online.Trackers,Denmark,390
SoA|Arcadion,Denmark,1138
Kittens with Mittens,United States,889
Gamingeye,Sweden,1885
xterplay,Denmark,1387
MF_TheFatOnez,Denmark,639
SoftNet,Sweden,1635
GameDelux,Denmark,143
SoA|Arcadion,Denmark,1139
TEH Syndicate,United States,890
SteelHand,Poland,391
ATOC,Sweden,1886
vildere vallak,Denmark,1388
MiGZ,Denmark,640
Gubblagg,Sweden,1636
syvkabale.dk,Denmark,144
A-gaming`B13,Ukraine,1140
Defcon,Sweden,1887
ILA,Denmark,1389
mx.Ns^,Sweden,641
everglades,Denmark,145
The beasts and the beuty,Sweden,1637
blomstar,Sweden,1141
taE,Sweden,1888
Ownage Zone,United States,891
DrengeneFraVenten,Denmark,1390
NightHawks,Denmark,642
intensity,France,394
ePride,Denmark,146
supernovas,Sweden,1638
Sequential Gaming,Australia,1142
TheLegendary,Sweden,1889
facetheMusic,United States,892
Productive,Denmark,1391
oLa,Lithuania,643
n0uc,Denmark,147
g0i,Sweden,1639
ID-Gaming.cs,Germany,395
bioXar.at,Austria,1143
Elefanter,Sweden,1890
HiqhRollerz,Denmark,1392
paratus,United States,893
OneSizeFitsAll,Denmark,644
Team.Frostnova,Sweden,1640
NecroRaisers fu.sk,Slovakia,396
BY.ultimo,Other,1144
Mercenaries,Denmark,148
teamsvart,Sweden,1891
MixArmy,Denmark,1393
nTense Gaming,United States,894
pet.it,Denmark,645
rezest,Sweden,1641
Plasa,Netherlands,397
He-Mans,Denmark,149
ggbb,Sweden,1892
Streep,Belgium,1145
Dayton Dynamo,United States,895
team.attraxia,Denmark,1394
POLEDANCERS,Denmark,646
violence.usa,United States,896
Gebrib!,Denmark,150
conzto,Netherlands,398
CryztalMania,Sweden,1642
team-morphia,Denmark,1395
NET-UMX,Taiwan,1146
PUTb,Russia,1893
problemos?,Denmark,647
TFT.usa,United States,897
The.assasins,Denmark,1396
novacancy,Colombia,1147
HoO,Denmark,151
p-play,Spain,1894
Furious.gaming,Sweden,1643
arCade,Sweden,399
Profanity,Denmark,648
registry,Denmark,649
SouthPark,Greece,1148
Hardwire,Sweden,1397
rezest,Sweden,1644
BlueGrass Killaz,United States,898
Skoledrengene,Denmark,152
wtm,Spain,1895
Mooms,Algeria,400
rws,Iceland,650
isp,Sweden,1645
take.MIX,Spain,1896
On The Run,United States,899
Xilence,Germany,1398
extremeplayers,Hong Kong,1149
SlutteR,Denmark,153
Team DRW,Austria,401
Gamecenter.dk,Denmark,1897
hijackers,Sweden,1646
seks k,Denmark,651
threat Level orange,United States,900
eFd,Denmark,154
desperate,Sweden,1399
belarus.ul,Belarus,402
ATE,India,1150
Nibiru,Denmark,1898
Eu4ia,Other,403
bullarNa,Sweden,1647
desperate,Sweden,1400
Walkover,Denmark,155
Ascendence Gaming,United States,901
Eugh,Ireland,1151
standing Like The soldiers,Denmark,652
conspectus,Sweden,1401
True Legends Stars,Bulgaria,404
NukEm,Denmark,1899
Wir Vahren,Germany,1648
SK|fisker,Sweden,902
simpleX,Macedonia,1152
x6tence,Spain,156
stylize,Denmark,653
Halcyon,New Zealand,1153
Sydkusten,Sweden,654
Fighting Bears,Other,405
WeMade FOX,Korea,903
Ins-gaming,Belgium,1649
hippoglossus,Sweden,1402
One.qxl,Denmark,1900
WOLVES,Pakistan,1154
copyRight,Denmark,655
supernovas,Sweden,1403
HAVOK,Other,904
Showtime ,Denmark,1901
Haemophilia,Cyprus,406
Significa,Belgium,1650
mTw,Denmark,158
Name,Turkey,905
Moneytor,Denmark,1902
Mousestars,Belgium,1651
Artyk,Other,1155
Redical,Sweden,1404
JaS,France,407
Team-no1,Faroe Islands,656
atLanteam,France,408
Check Six,Canada,906
4gl.kgb,Other,1156
SilenX,Other,1903
XIOP,Belgium,1652
fnatic,Sweden,160
triforce,Other,657
rushmode,Sweden,1405
Hellway,Switzerland,1157
A Plus E,India,409
ViTAlity,Denmark,658
Optimus,Sweden,1904
e-minded,Belgium,1653
team-mushkin,France,907
Wings,Finland,161
incredible,Sweden,1406
SAD,Belgium,1654
BuG eSports,Denmark,1407
NearlyGod,Thailand,1158
Galacticos,Israel,410
NuMbErS,Sweden,1905
x4team,Russia,162
vostro.udito,Denmark,659
BTR,France,908
eMg,United States,1159
Northerners,Spain,909
Simplex,Macedonia,411
NOLF,Sweden,1408
i can see you,Sweden,163
Israel,Sweden,1906
YAk,Estonia,660
BHS,Belgium,1655
Alin9hi,Spain,910
nsg,Denmark,164
Round 9,Sweden,1907
TC|stingeR,Norway,1160
deathfancy,Sweden,1409
-#Zip,Denmark,661
Hybrid,Malaysia,412
E-stars,Belgium,1656
ex-MYM,Sweden,1161
Fruktilerarna,Sweden,1908
level,Denmark,165
abrazafarolas,Spain,911
billys,Sweden,1410
BlackOut,Denmark,662
More Than Players,Morocco,413
CCC,Belgium,1657
Southboys!,Sweden,1909
Spirit of Amiga,Denmark,166
Highlights,Spain,912
caen,France,1162
pimplesh,Sweden,1411
P4in.dk,Denmark,663
octane,Belgium,1658
GGTK,Sweden,1910
mTw.de,Germany,167
aCv,Spain,913
From Hell,Sweden,1163
Few,Sweden,1412
Magha Net,Saudi Arabia,414
Team Amplify,Denmark,664
pragmatic,Belgium,1659
Genuine,Sweden,1911
QPool,Germany,168
LHI,Netherlands,1164
Green Troop,Libya,914
lowly,Brazil,1413
nEophyte,Czech Republic,665
zen-gaming,Belgium,1660
pG,Germany,169
The Doctors,Canada,915
Parashooters,Sweden,1165
GoldenGlory,Brazil,1414
Celerias,Sweden,1912
4 Glory,Serbia,415
fnaticMIX,Sweden,666
sopure,Belgium,1661
Lehnitz,Germany,170
exotic.br,Brazil,916
RatsOfTheYear,Finland,1166
crashers,Brazil,1415
Team Titans,Other,416
MF,Denmark,667
GamerKings,Belgium,1662
Makeway,India,917
SFTO,Germany,171
deadlymoves,Sweden,1167
dfiance.cs,Belgium,1913
Damage Control,South Africa,417
mOw,Brazil,1416
herotic,Belgium,1663
[WERNER],Denmark,668
EFF Kult,Germany,172
Illusionists,Spain,918
Immortalz,Other,1168
970,Sweden,1914
Lunatic-hai,Korea,418
SOLDATS,Brazil,1417
oneway,Belgium,1664
Kunto Ne Ares,Denmark,669
myw,Spain,919
CAP,Denmark,1169
DkH,Germany,173
ABiB,Sweden,1915
Fragbox,Switzerland,419
mbushed,Belgium,1665
clan fom,Denmark,670
vsONE,Brazil,1418
Legionnaire,France,920
sCa,Germany,174
First.UK,United Kingdom,1170
Bangbros,Sweden,1916
Tagless,Tunisia,420
neurotics,Belgium,1666
roflpopz,Denmark,671
b plan,Germany,175
yourname,Denmark,921
Infused-Gaming,United Kingdom,1171
gamepassion,Finland,1419
FAT5,Sweden,1917
Amazing Gaming,Ukraine,421
nolike,Belgium,1667
LASTLEVEL,Denmark,672
n!faculty,Germany,176
jogon,United Kingdom,1172
overGame,Spain,922
Stockholmboys,Sweden,1420
Sanzfierce,Sweden,1918
Pandemic,United States,422
myLegend,Belgium,1668
orDeal,United Kingdom,1173
Eastern EU,Other,177
rysteaim.dk,Denmark,673
snakenight,Spain,923
STGF,Sweden,1421
Diagnos,Sweden,1919
Gamers Anonymous,United States,423
Rodcad,Belgium,1669
TMD-Gaming,United Kingdom,1174
Scandinavia,Other,178
BYE,World,924
gangzterztbh,Sweden,1422
LANELITEN,Sweden,1920
&lt;#Dudentart&gt;,Denmark,674
Chillside-Gaming,Sweden,424
Central Europe,Other,179
BYE,Albania,925
aceit,Sweden,1423
TmG,United Kingdom,1175
duki,Sweden,1670
esportunited,Norway,1921
DeadZone,Canada,425
Crew5,Denmark,675
nowafuture,Sweden,1424
Get2Gev,France,1671
exic,Sweden,1922
BYE,World,926
Western EU,Other,180
DELTA,Poland,1176
Ne Plus Ultra,United States,426
2nice,Denmark,676
STARLIKE,Sweden,1425
BYE,World,927
PMS female,Finland,1672
Total Disaster,Sweden,1923
fourdimension,Japan,181
Wink,Ireland,1177
Pandoras Mighty Sol,United States,427
nudism,Denmark,677
BYE,World,928
#405,Sweden,1426
BOTW,Sweden,1924
iym,United Kingdom,1178
acid,Other,182
BadGirls,Spain,1673
violence.usa,United States,428
Inzania,Denmark,678
LLL female,Belgium,1674
#eternalavatar,Sweden,1427
KrukanCrew,Sweden,1925
BYE,World,929
LANTANKS,United Kingdom,1179
Echo7,United States,429
ancients,Hungary,183
Dark.IT,Denmark,679
IXI,United States,430
Norrlands Special Edition,Sweden,1926
APCGT,Turkey,184
straight6,United Kingdom,1180
Predicted,Sweden,1428
CX female,France,1675
BYE,World,930
darkclan,Denmark,680
Gameproof,Sweden,1927
#zt4r,Sweden,1429
Confederacy,United States,431
defeaters,Czech Republic,185
PGS female,Poland,1676
daimon,Denmark,681
Fragment,China,1181
BYE,World,931
Dh,Greece,186
adubbelvepe,Sweden,1430
unlike,Sweden,1928
zEx,United States,432
eSuba fe,Czech Republic,1677
wNv Elite Fans,China,1182
BYE,World,932
POLEDANCERS,Denmark,682
iNTELLISIDE,Sweden,1929
woodcreek,Sweden,1431
ep,Other,187
Harmony female,France,1678
Gamit,Spain,433
AllStars #1,Other,933
#Beef.dk,Denmark,1183
DICE,Denmark,683
Computex,France,1679
yakoza,Sweden,1432
goodlife,Sweden,1930
lastshow,Spain,434
Dreamzone,Denmark,1184
AllStars #2,Other,934
deadly!,Denmark,684
Evil Geniuses.ca,Canada,188
CyberSpaceNinjas,Sweden,1931
BrutalCS,Sweden,1433
da Roxor united,France,1680
Crypta,Spain,435
Legalis Gaming,Denmark,1185
hibb,Sweden,935
all.around,Denmark,685
EA,South Africa,189
pussgubbe,Sweden,1932
Insert Coin,Spain,436
Team Connect,Denmark,1186
extenSia!,France,1681
gz.tbh,Sweden,1434
rz,Sweden,936
Aniphon,Denmark,686
XG,Other,190
Sex and The City,Sweden,1933
skyd dem,Denmark,1187
BBiGG,Spain,437
freakz4u,France,1682
arabsyndikatet,Sweden,937
I-Heroes Inc,Sweden,1435
dignitas,United Kingdom,687
ORBITAL,France,1683
Expert.Gaming,Sweden,1436
caress,Sweden,938
wannabe?,Sweden,1934
team.abnc,Denmark,1188
Furia Mana,Spain,438
Fantastic5,Austria,191
SCoN,Denmark,688
overage,France,1684
COSIO,Sweden,1437
denied,Sweden,939
Banned Brigade,Spain,439
FMJ,Other,192
iNTENTO,Sweden,1935
Aurora Gaming,Denmark,1189
Terrorlords,Denmark,689
HIO,Sweden,940
se7en,France,1685
Von Karstein,Spain,440
FragmentaL,Sweden,1936
clan sax (f),Denmark,1190
GLA,Other,193
afterlife,Sweden,1438
fnatic fe,Sweden,690
underbar,Sweden,941
Clan7,Spain,441
shockwave,France,1686
The Coaltion,Denmark,1191
hesheit,Other,194
FOSHIZZLE,Sweden,1937
cZar,Sweden,1439
Tskeholdet.dk,Denmark,691
boomchackalack,Sweden,942
DoGMa,Spain,442
HoA,Other,195
Ubiteam,France,1687
Mamaz Boyz,Denmark,1192
#TAE,Sweden,1938
5G,Sweden,1440
At7.netpoint,Spain,443
iCHOR.au,Australia,196
dreamteam,Sweden,943
clan sax ( seo ),Denmark,1193
WebOne,France,1688
GateKeepers,Denmark,692
afunction,Sweden,1441
Team.ACE,Sweden,1939
VGA Gaming,Spain,444
-|DKS|-,Denmark,1194
ICHORxcn,Other,197
swecon,Sweden,944
Back to realities,Denmark,693
deNati,Sweden,1689
Excello,Norway,1442
Gameproof,Sweden,1940
omogen,Sweden,945
Qunky,Denmark,694
Attics,Spain,445
of DooM,Denmark,1195
Inferno Online,Argentina,198
dodge this,Sweden,1443
zeki,Sweden,1690
Esport-EU,France,1941
Alin9hi-,Spain,446
old-k1ck,Portugal,199
deviagames,Sweden,1444
evium.IT,Denmark,1196
ESC Gaming.de,Germany,1691
eXtreme gaming,France,1942
afterlife,Finland,946
vendicta,Denmark,696
Unibet,Spain,447
k23,Kazakhstan,200
RAZZ,Albania,1445
MYM female,Sweden,1197
k1ck.es,Spain,1692
Mojawi,France,1943
Team hotshots,Finland,947
Lions,Pakistan,201
STRAMT CS,Denmark,1198
C. Gambling,Spain,448
rockstars,Denmark,697
RAZZIA,Sweden,1446
Blacksouls,Spain,1693
lifetec,Denmark,1944
LUUMU,Finland,948
team: #sublimity,Denmark,1199
deviagames,Sweden,1447
Team-Chemistry,Denmark,698
Makedonien,Other,202
k1ck,Portugal,449
TCM,United Kingdom,1694
MoN,Denmark,1945
thrice,Finland,949
RGames,Portugal,1695
MaveN,Korea,203
Script,Spain,450
xplus,Denmark,699
4900Happiness,Denmark,1200
emuLate Female,France,1448
Storm.dk,Denmark,1946
VERDES,Finland,950
GGW,Sweden,451
DANCE!,Denmark,1201
SUBLIFE,Denmark,1947
2nice,Denmark,700
Parallax,New Zealand,204
acer,Sweden,1696
mouz Female,Germany,1449
SK|striker,Sweden,951
Pentagram,Poland,205
nIw,Sweden,1697
solitude,Denmark,1202
Lithium,Denmark,1948
n!faculty female,Germany,1450
PruhGamers!,Denmark,701
Lanheaven,Sweden,952
Creative,Sweden,452
Play.it,Italy,206
majestics.mix,Denmark,1203
KomaCrew,Germany,1451
Volt Gaming,Denmark,1949
ryssfemman,Sweden,1698
PGPK Gaming,Sweden,953
Volt,Sweden,453
myRuSh,Germany,1452
#NAME?,Denmark,1204
AHA,Denmark,1950
esu,Sweden,1699
Gang-bank,Belgium,703
callius,Sweden,954
Hacker Gaming,China,454
pro100,Ukraine,207
x6g,Denmark,1205
Hardware4u,Germany,1453
Frag Dominant,United States,1951
ATS.se,Sweden,1700
xtreme-liberty,Denmark,704
Le Chicolitos,Finland,455
ProdigY,Uzbekistan,208
famas,Sweden,955
capstyle!,Denmark,1206
relapse,Sweden,1701
ID Gaming,Germany,1454
zEx,United States,1952
hydrate,Denmark,705
Savants,Germany,456
RANDOM_Gaming,Switzerland,209
hotrush,Sweden,956
Lastlevel,Denmark,1207
meetTHEwankers,Sweden,1702
afterlife,Estonia,1455
clan-matrix,Denmark,706
Team 17,Sweden,457
ftp://,United Kingdom,210
punishment,Sweden,957
x3o,United States,1953
Stalingrad Cowboys,Denmark,1208
duttdutt,Sweden,1703
escalate,Latvia,1456
Invincible,Denmark,707
4Given,United Kingdom,458
redCode.es,Spain,211
haxx.fi,Sweden,958
vio,United States,1954
Raw Gaming,Sweden,1704
SaX HuA,Denmark,1209
Agaming,Denmark,708
All-Star Team A,Other,1457
Gamers Choice,United Kingdom,459
RESET,Lithuania,212
clan-zomg,Sweden,959
Magnetic,Poland,1955
MatriX-Randers,Denmark,1210
Lions,Sweden,1705
All-Star Team B,Other,1458
BetPlayer,Germany,709
Trademark Gamers,United Kingdom,460
Revival,Mexico,213
Skillz of Uppsala,Sweden,960
Mamut,Slovenia,1956
sensi,Sweden,1706
Mo Chuisle!,Denmark,1211
NetworKingz F16,Germany,710
Virtuoso,United Kingdom,461
Guerilla,Sweden,961
Tarantul,Other,214
endEffect,Austria,1459
networld,Sweden,1957
crackhouse,Sweden,1707
Elipse|,Denmark,1212
endeffect.be-quiet,Germany,711
Dignitas,United Kingdom,462
aLYPIUM,Sweden,962
dakarma,Denmark,1460
Speedlink,Sweden,215
NoA,Denmark,1958
Faija.cs,Finland,1708
wooSai.se,Sweden,1213
g0tsmokehack,Sweden,963
ULTRAFORCE,Germany,712
Infinity Gaming,United Kingdom,463
savasci,Denmark,1461
Krigerne,Denmark,1959
TeG,Romania,216
Restyled,Finland,1709
team.Speedgaming,Denmark,1214
endEffect,United Kingdom,464
KANON!,Denmark,1960
Nexioz-Gaming,Denmark,1462
360eSports G.Skill,Germany,713
elefanterna,Sweden,964
TEAM-SCUBA,Finland,1710
TitaNs,Singapore,217
team-xippy,United Kingdom,1215
Fallacy,Denmark,1961
Hic Jacet,Denmark,1463
Bouncer4You,Germany,714
xloxlo,Norway,1711
TarmTomtarna,Sweden,965
U43,Other,218
Last.UK,United Kingdom,1216
wink,United Kingdom,465
#Brotherhood,Denmark,1464
Outbreak &amp;#9792;,Sweden,715
9000,Denmark,1962
Gameway,Norway,1712
Hippopotamus,Sweden,966
ONE,United Kingdom,466
Infused-Gaming,United Kingdom,1217
vF_plato,Other,219
ME &amp;#9792;,Netherlands,716
playatic,Denmark,1465
Hotel.VD R,Denmark,1963
afterhack,Norway,1713
svinpels,Sweden,967
The Next Generation,Germany,467
TyLoo.raw,China,220
vitalmimes,United Kingdom,1218
Speedlink &amp;#9792;,Germany,717
Suspects,Denmark,1466
Global Warning.SpilA,Denmark,1964
altanero,Norway,1714
56kOnline,Sweden,968
GEELIFE,Germany,468
c4u,United Kingdom,1219
Blank,Sweden,221
vincentes &apos;,Denmark,1467
Excello female,Bulgaria,718
Full-Gaming,Denmark,1965
SHARINGAN,Norway,1715
eyeless,Sweden,969
compLexity.us,United States,222
TBH,Germany,469
inyourmind,United Kingdom,1220
Ku! &amp;#9792;,Other,719
CL_templay,Denmark,1966
Dead-Cowboys,Denmark,1468
carried by OmeN,Norway,1716
one frag,Germany,470
demo,Sweden,970
2Dimensions,Canada,223
sexytime,United Kingdom,1221
Wilda &amp;#9792;,Other,720
Heroism,Denmark,1967
SaX.Fight,Denmark,1469
Fides Aeterna,Norway,1717
Global Gaming,Sweden,471
GStars,United Kingdom,1222
fyllekaja,Sweden,971
delighted,Denmark,1470
Alternate fe,Germany,721
Playzone.mix,Denmark,1968
twice,Norway,1718
4o7.dc,United States,225
redsky,United Kingdom,1223
Aggression,United States,472
cs-hosting.se,Sweden,972
Evil Babys,Denmark,1969
edge,Denmark,1471
GamesNation &amp;#9792;,Belgium,722
CINCO NINJOS,Norway,1719
5 Legends,Mexico,226
Drally,Denmark,1224
UNIVERSAL,Denmark,1970
#team-typical,Denmark,1472
Team-FaxZup,Sweden,973
Girl Rebels,Norway,723
Revolution Sports,United States,473
TeamTurtles,Norway,1720
Sunde,Denmark,1225
4dN!PSYMIN,Japan,227
networm,Sweden,974
emuLate.old,France,724
West Coast Rockers,United States,474
2easy4,Denmark,1473
villains,Norway,1721
dZ.SpilA,Denmark,1971
zitic,Denmark,1226
club.nation,Sweden,975
Temptation,Finland,725
Virtual Gamers,Spain,475
Result May Vary,Norway,1722
Horsie,Denmark,1972
jointz,Denmark,1474
telli,Denmark,1227
CheckSix,United States,229
Code6 &amp;#9792;,Sweden,726
Custokuli,Denmark,476
Unknown,Sweden,976
Playland,Sweden,1973
midt i blinken,Norway,1723
Fraglerne|,Denmark,1475
Monarchy,Denmark,477
inethero,Sweden,977
anizz,Denmark,1228
mouz fe,Russia,727
cci,Norway,1724
Stavfle ,Sweden,1974
Color,United States,230
Artificial.intel,Denmark,1476
FAB,Georgia,478
Wellness &amp;#9792;,Germany,728
standby,Norway,1725
Keta-Klanen,Denmark,1975
b1ng0,Denmark,1229
Playzone,Denmark,1477
Fragsport,Sweden,978
Devastation,United States,231
Serbia,Other,479
Joker &amp;#9792;,Sweden,729
DarkIT,Norway,1726
AllTheWay,Sweden,1976
Kwaizy!,Denmark,1478
ave,Denmark,1230
Skills of atradal,Sweden,979
Elite Pimps,United States,232
Lithuania,Lithuania,730
1447,Norway,1727
Serbia,Serbia,480
Nametag,Sweden,1977
ArcadioN,Denmark,1231
FTWR,Sweden,980
Enervate,United States,233
alphamale,Denmark,1479
Kazakhstan,Other,481
Synergy,Norway,731
Viking-PC Gaming,Norway,1728
Revation,Norway,1978
bardi,Denmark,1232
M!,Denmark,1480
dominion gaming,United States,234
Power Gaming,Finland,981
Athronic,Norway,732
Nearly God A,Other,482
GBIT,Norway,1729
Lockdown,Sweden,1979
nexiz,Denmark,1233
forward,Denmark,1481
HaHa,Finland,982
eSrael,Israel,235
team-fist,Norway,1730
India,Other,483
nervon,Denmark,1234
FabricatedX,United States,236
Divine,Sweden,983
PAUSE,Sweden,1482
Meanmachines,Sweden,1980
Malaysia,Other,484
Gamers.nu,Norway,734
eGene,Denmark,1235
NBD,Norway,1731
sayitlike.ck,Denmark,1483
project08,Germany,1981
Force of Will,United States,237
[P0D],Sweden,984
Crashjack,Denmark,1236
Ukraine,Ukraine,485
Crucialzone,Norway,735
divine.no,Norway,1732
phg.online,Norway,1982
Individuals,Denmark,1484
function zer0,Australia,238
Playstar,Sweden,985
pRecision.no,Norway,736
Bambi,Denmark,1237
Macedonia,Other,486
ustabil,Norway,1733
team j1n,United States,1983
GameOver,United States,239
da4ce,Sweden,986
Misanthropy,Norway,737
Excello.pt,Portugal,487
cajun,Denmark,1238
GoA,Denmark,1485
Powerline,Norway,1734
Gamersa,United States,240
Dynamo,Canada,1984
riksdagen,Sweden,987
Nordic Division,Sweden,488
vimo,Denmark,1239
Speed of light,Norway,738
Safely,Denmark,1486
Green Berets,United States,241
Sway Gaming,Canada,1985
dotspot,Sweden,988
Kungfumaztahz,Norway,1735
Eratum,Norway,739
GamersUnited,United States,1240
Dexterity,Denmark,1487
Team Aqua,United States,242
suiGeneris,Ireland,489
North Stars United,Canada,1986
imbafest,Sweden,989
shun,Norway,1736
iaqptbcspe,United States,243
despised,United States,1241
proud 2 be,Denmark,1488
slashLEVEL,Canada,1987
skabb,Sweden,990
reDawn,Portugal,740
LatterligLett,Norway,1737
Moldova,Other,490
Jax Money Crew,United States,244
NuTTy LoCo,United States,1242
covak,Denmark,1988
supermix,Denmark,1489
Impress,Lithuania,741
MoneyCrew,Sweden,991
EasyCruit,Norway,1738
Made in Austria,Austria,491
King,United States,245
QTOUR,Sweden,1243
asQ.ee,Estonia,742
BiB,Denmark,1490
zitic,Denmark,1989
attero,Norway,1739
Battle,Sweden,992
Pakistan,Other,492
QTOUR,Sweden,1244
eclipse,Latvia,743
lrc,United States,246
Team.oAs,Denmark,1491
stagep,Denmark,1990
advolo,Norway,1740
Skotthed,Sweden,993
Hong Kong,Other,493
STRATO bY,Other,1245
Goldbrick,United Kingdom,744
GISP,Denmark,1492
ave,Denmark,1991
Hacker.project,Korea,247
SoB,Sweden,994
aaa.no,Norway,1741
Guardians,Greece,494
zE-,Denmark,1993
Georgia,Yugoslavia,745
mIRC,United States,248
2G,Denmark,1493
Riks,Sweden,995
zonic,Denmark,1992
Rullstolracers9,Norway,1742
New Zealand,New Zealand,495
Sunde,Denmark,1994
team.deface,Denmark,1494
madeforthis,Sweden,2242
mugNmouse,United States,249
oLa,Lithuania,746
adoptert,Norway,1743
SWERUS,Other,996
ExsequoR,Singapore,496
vkegn,Sweden,2243
We are 5 fe,France,3238
Frost,Sweden,2989
karrigan,Denmark,1995
impress,Lithuania,747
strOngG,United Kingdom,2740
no Remorse,Australia,497
Coldfrag,Sweden,2244
